transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,Revenue,Month
7168,1215,C********** T*****,102,70000.0,Phone,Electronics,online,Hyderabad,2025-08-01,4,NetBanking,0.25,C*****@yahoo.com,******6881,successful,210000.0,2025-08
7169,1703,E******** R*******,110,45000.0,Microwave,Home Appliances,online,Bangalore,2026-01-28,3,Card,0.05,E*****@gmail.com,******7757,successful,128250.0,2026-01
7170,1242,J*** W***,106,80000.0,Sofa,Furniture,online,Mumbai,2025-08-31,1,Card,0.05,J*****@outlook.com,******0339,successful,76000.0,2025-08
7171,1185,I** P***,101,250000.0,Laptop,Electronics,online,Hyderabad,2026-01-04,2,Cash,0.05,I*****@gmail.com,******8929,successful,475000.0,2026-01
7172,1529,B**** S****,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-07-11,4,Card,0.05,B*****@outlook.com,******8618,successful,171000.0,2025-07
7173,1517,K*** P****,102,70000.0,Phone,Electronics,online,Hyderabad,2026-01-24,3,Card,0.1,K*****@outlook.com,******1098,successful,189000.0,2026-01
7174,1339,N****** D*****,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-08-19,3,UPI,0.3,N*****@gmail.com,******8610,successful,105000.0,2025-08
7175,1559,J**** J******,105,45000.0,Tv,Electronics,online,Delhi,2026-08-01,3,UPI,0.2,J*****@yahoo.com,******6210,successful,108000.0,2026-08
7176,1441,A***** T*****,106,80000.0,Sofa,Furniture,online,Hyderabad,2026-02-28,1,UPI,0.2,A*****@gmail.com,******3094,successful,64000.0,2026-02
7177,1381,C******** G****,106,80000.0,Sofa,Furniture,offline,Bangalore,2026-02-26,5,NetBanking,0.3,C*****@gmail.com,******5151,successful,280000.0,2026-02
7178,1131,S**** R******,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-08-18,3,UPI,0.1,S*****@gmail.com,******7276,successful,175500.0,2025-08
7179,1101,T****** S****,105,45000.0,Tv,Electronics,offline,Delhi,2025-09-10,2,Card,0.15,T*****@gmail.com,******8404,successful,76500.0,2025-09
7180,1306,C***** K*****,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-10-22,5,Cash,0.05,C*****@gmail.com,******6389,successful,213750.0,2025-10
7181,1198,C********** V****,103,1300.0,Shirt,Clothing,offline,Delhi,2026-02-21,1,NetBanking,0.4,C*****@yahoo.com,******5574,successful,780.0,2026-02
7182,1848,M******* M****,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-05-19,1,NetBanking,0.05,M*****@gmail.com,******1297,successful,47500.0,2025-05
7183,1097,L*** J*****,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-07-10,2,NetBanking,0.3,L*****@yahoo.com,******6312,successful,70000.0,2025-07
7184,1179,A******** M**,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2026-02-28,4,NetBanking,0.35,A*****@yahoo.com,******7005,successful,169000.0,2026-02
7185,1301,S***** P*****,105,45000.0,Tv,Electronics,offline,Mumbai,2025-03-05,4,UPI,0.35,S*****@gmail.com,******4053,successful,117000.0,2025-03
7186,1661,A***** H***,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-09-11,5,NetBanking,0.4,A*****@gmail.com,******6138,successful,195000.0,2025-09
7187,1901,M****** H*******,101,250000.0,Laptop,Electronics,offline,Hyderabad,2026-02-27,2,NetBanking,0.3,M*****@yahoo.com,******6236,successful,350000.0,2026-02
7188,1144,B****** W*******,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-12-29,1,NetBanking,0.3,B*****@gmail.com,******9430,successful,175000.0,2025-12
7189,1831,B******* W*,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2026-02-14,5,Card,0.2,B*****@gmail.com,******5440,successful,260000.0,2026-02
7190,1322,H****** E******,103,1300.0,Shirt,Clothing,online,Bangalore,2025-09-29,2,NetBanking,0.15,H*****@gmail.com,******8220,successful,2210.0,2025-09
7191,1979,R****** M*******,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-10-27,4,Cash,0.1,R*****@yahoo.com,******3584,successful,28800.0,2025-10
7192,1378,J**** S******,101,250000.0,Laptop,Electronics,online,Hyderabad,2025-08-09,4,Card,0.3,J*****@yahoo.com,******1049,successful,700000.0,2025-08
7193,1218,L****** G*******,105,45000.0,Tv,Electronics,online,Hyderabad,2026-04-13,2,Cash,0.15,L*****@gmail.com,******7199,successful,76500.0,2026-04
7194,1907,T***** S*******,101,250000.0,Laptop,Electronics,offline,Chennai,2026-02-25,5,Card,0.4,T*****@outlook.com,******6941,successful,750000.0,2026-02
7195,1607,A***** S********,103,1300.0,Shirt,Clothing,online,Mumbai,2025-12-15,5,NetBanking,0.05,A*****@yahoo.com,******6994,successful,6175.0,2025-12
7196,1620,C**** J*****,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-05-18,2,Card,0.35,C*****@gmail.com,******0901,successful,325000.0,2025-05
7197,1509,L**** M*****,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-05-24,2,NetBanking,0.2,L*****@outlook.com,******6288,successful,400000.0,2025-05
7198,1879,C**** L***,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-07-11,4,UPI,0.25,C*****@outlook.com,******4002,successful,150000.0,2025-07
7199,1512,D**** K***,106,80000.0,Sofa,Furniture,online,Delhi,2025-12-26,5,Cash,0.05,D*****@gmail.com,******3674,successful,380000.0,2025-12
7200,1569,R****** J*****,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-04-27,2,Card,0.35,R*****@gmail.com,******9670,successful,19500.0,2025-04
7201,1470,S****** M******,110,45000.0,Microwave,Home Appliances,online,Chennai,2025-09-19,5,UPI,0.3,S*****@outlook.com,******7257,successful,157500.0,2025-09
7202,1130,B**** D***,101,250000.0,Laptop,Electronics,online,Delhi,2026-01-30,2,NetBanking,0.1,B*****@outlook.com,******5676,successful,450000.0,2026-01
7203,1343,M****** S****,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-08-14,4,Cash,0.4,M*****@gmail.com,******2268,successful,192000.0,2025-08
7204,1164,B******* D****,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-07-07,1,UPI,0.35,B*****@gmail.com,******2798,successful,32500.0,2025-07
7205,1159,S***** J******,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-11-16,4,Cash,0.4,S*****@outlook.com,******6333,successful,156000.0,2025-11
7206,1292,C***** W*****,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2025-10-22,2,UPI,0.15,C*****@gmail.com,******9754,successful,25500.0,2025-10
7207,1147,K******* M*****,104,8000.0,Shoes,Clothing,online,Delhi,2025-11-04,2,NetBanking,0.3,K*****@gmail.com,******5166,successful,11200.0,2025-11
7208,1149,M****** L*****,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-08-26,4,NetBanking,0.35,M*****@yahoo.com,******8603,successful,3380.0,2025-08
7209,1664,D**** K***,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-10-20,4,Cash,0.25,D*****@yahoo.com,******4528,successful,150000.0,2025-10
7210,1392,W****** M*********,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2025-04-24,5,Cash,0.1,W*****@yahoo.com,******9050,successful,67500.0,2025-04
7211,1045,N****** G*****,107,50000.0,Dining Table,Furniture,offline,Chennai,2025-05-12,1,UPI,0.25,N*****@outlook.com,******1404,successful,37500.0,2025-05
7212,1504,M****** B***,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-08-17,1,NetBanking,0.4,M*****@outlook.com,******6218,successful,39000.0,2025-08
7213,1230,C******** R*********,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-09-19,4,UPI,0.4,C*****@gmail.com,******2832,successful,108000.0,2025-09
7214,1063,R**** L**,106,80000.0,Sofa,Furniture,online,Delhi,2025-05-13,2,UPI,0.15,R*****@outlook.com,******0261,successful,136000.0,2025-05
7215,1253,D*** W***,106,80000.0,Sofa,Furniture,offline,Mumbai,2025-05-13,1,UPI,0.3,D*****@gmail.com,******0767,successful,56000.0,2025-05
7216,1353,T**** J******,101,250000.0,Laptop,Electronics,offline,Delhi,2025-07-23,3,Cash,0.25,T*****@gmail.com,******2216,successful,562500.0,2025-07
7217,1159,S***** J******,102,70000.0,Phone,Electronics,offline,Chennai,2025-10-14,4,UPI,0.3,S*****@outlook.com,******6333,successful,196000.0,2025-10
7218,1820,E**** D****,103,1300.0,Shirt,Clothing,offline,Chennai,2026-01-26,3,NetBanking,0.35,E*****@outlook.com,******1920,successful,2535.0,2026-01
7219,1539,M******* C***,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2026-04-14,1,Cash,0.2,M*****@gmail.com,******7733,successful,12000.0,2026-04
7220,1396,J**** T*****,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-10-29,1,UPI,0.35,J*****@yahoo.com,******2716,successful,5200.0,2025-10
7221,1379,A****** H*****,106,80000.0,Sofa,Furniture,online,Delhi,2025-09-21,1,Card,0.15,A*****@gmail.com,******8333,successful,68000.0,2025-09
7222,1516,A******** H*****,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-11-20,1,Card,0.25,A*****@yahoo.com,******1994,successful,33750.0,2025-11
7223,1864,D***** B****,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-07-12,3,NetBanking,0.1,D*****@gmail.com,******2310,successful,135000.0,2025-07
7224,1591,A***** S******,101,250000.0,Laptop,Electronics,offline,Hyderabad,2026-02-27,5,Card,0.2,A*****@gmail.com,******5814,successful,1000000.0,2026-02
7225,1475,J******* J*****,110,45000.0,Microwave,Home Appliances,offline,Delhi,2026-03-12,4,Cash,0.35,J*****@gmail.com,******5561,successful,117000.0,2026-03
7226,1893,M****** G****,101,250000.0,Laptop,Electronics,online,Delhi,2026-03-20,5,UPI,0.1,M*****@outlook.com,******0615,successful,1125000.0,2026-03
7227,1297,T***** W*****,105,45000.0,Tv,Electronics,online,Chennai,2026-08-01,5,UPI,0.35,T*****@yahoo.com,******9585,successful,146250.0,2026-08
7228,1922,T***** R*****,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-08-28,5,UPI,0.3,T*****@gmail.com,******9921,successful,280000.0,2025-08
7229,1710,D*** B****,105,45000.0,Tv,Electronics,online,Chennai,2025-04-27,4,UPI,0.3,D*****@yahoo.com,******5080,successful,125999.99999999999,2025-04
7230,1348,W****** B****,107,50000.0,Dining Table,Furniture,online,Delhi,2026-01-21,1,UPI,0.35,W*****@gmail.com,******4370,successful,32500.0,2026-01
7231,1668,M*** D***,110,45000.0,Microwave,Home Appliances,online,Bangalore,2026-04-03,5,Card,0.3,M*****@outlook.com,******9322,successful,157500.0,2026-04
7232,1630,J*** J******,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2025-11-26,1,NetBanking,0.1,J*****@outlook.com,******1501,successful,40500.0,2025-11
7233,1506,N******* P****,104,8000.0,Shoes,Clothing,online,Mumbai,2025-08-29,3,Card,0.1,N*****@gmail.com,******4092,successful,21600.0,2025-08
7234,1302,S******** M*****,103,1300.0,Shirt,Clothing,offline,Chennai,2025-11-17,1,Card,0.35,S*****@yahoo.com,******7410,successful,845.0,2025-11
7235,1951,E***** M*****,106,80000.0,Sofa,Furniture,online,Bangalore,2025-05-31,3,Card,0.3,E*****@yahoo.com,******3432,successful,168000.0,2025-05
7236,1114,A****** W*****,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2025-05-05,3,Cash,0.4,A*****@outlook.com,******6613,successful,27000.0,2025-05
7237,1065,D***** H*****,102,70000.0,Phone,Electronics,online,Chennai,2025-10-09,5,Cash,0.15,D*****@outlook.com,******8672,successful,297500.0,2025-10
7238,1146,E*** P********,102,70000.0,Phone,Electronics,offline,Mumbai,2025-12-01,4,Card,0.4,E*****@outlook.com,******1180,successful,168000.0,2025-12
7239,1406,P****** B******,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2025-06-20,5,Cash,0.3,P*****@gmail.com,******0149,successful,52500.0,2025-06
7240,1885,E*** W***,105,45000.0,Tv,Electronics,offline,Bangalore,2026-08-04,3,UPI,0.05,E*****@yahoo.com,******3263,successful,128250.0,2026-08
7241,1460,K****** D****,105,45000.0,Tv,Electronics,offline,Chennai,2025-12-22,3,Cash,0.05,K*****@gmail.com,******6543,successful,128250.0,2025-12
7242,1216,P******* L*****,107,50000.0,Dining Table,Furniture,online,Mumbai,2026-03-25,5,Card,0.05,P*****@gmail.com,******7790,successful,237500.0,2026-03
7243,1616,M*** T*****,102,70000.0,Phone,Electronics,offline,Mumbai,2025-06-18,3,Card,0.05,M*****@outlook.com,******1071,successful,199500.0,2025-06
7244,1713,C****** S******,101,250000.0,Laptop,Electronics,online,Mumbai,2025-06-09,4,NetBanking,0.05,C*****@outlook.com,******9668,successful,950000.0,2025-06
7245,1373,S**** R********,105,45000.0,Tv,Electronics,offline,Delhi,2026-02-27,5,Cash,0.25,S*****@yahoo.com,******5901,successful,168750.0,2026-02
7246,1801,N***** R*****,104,8000.0,Shoes,Clothing,online,Chennai,2026-03-30,5,Card,0.35,N*****@gmail.com,******5292,successful,26000.0,2026-03
7247,1883,T***** F***,101,250000.0,Laptop,Electronics,online,Hyderabad,2026-01-09,2,Card,0.1,T*****@gmail.com,******5486,successful,450000.0,2026-01
7248,1954,T***** K***,105,45000.0,Tv,Electronics,online,Chennai,2025-06-12,4,Cash,0.3,T*****@yahoo.com,******3103,successful,125999.99999999999,2025-06
7249,1856,K****** W******,102,70000.0,Phone,Electronics,offline,Delhi,2026-02-14,4,NetBanking,0.1,K*****@yahoo.com,******2543,successful,252000.0,2026-02
7250,1580,T***** G******,107,50000.0,Dining Table,Furniture,online,Hyderabad,2026-04-14,5,Card,0.3,T*****@yahoo.com,******6890,successful,175000.0,2026-04
7251,1130,B**** D***,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-06-06,3,UPI,0.3,B*****@outlook.com,******5676,successful,94500.0,2025-06
7252,1343,M****** S****,101,250000.0,Laptop,Electronics,online,Bangalore,2025-12-24,1,UPI,0.15,M*****@gmail.com,******2268,successful,212500.0,2025-12
7253,1537,V****** T*****,106,80000.0,Sofa,Furniture,offline,Delhi,2025-01-09,2,Card,0.25,V*****@outlook.com,******6339,successful,120000.0,2025-01
7254,1457,C**** S****,104,8000.0,Shoes,Clothing,online,Chennai,2025-06-12,3,Cash,0.3,C*****@yahoo.com,******5795,successful,16800.0,2025-06
7255,1336,K***** O****,106,80000.0,Sofa,Furniture,offline,Hyderabad,2025-07-03,4,Cash,0.3,K*****@gmail.com,******5273,successful,224000.0,2025-07
7256,1697,W**** B***,105,45000.0,Tv,Electronics,offline,Bangalore,2025-12-07,5,UPI,0.2,W*****@gmail.com,******8002,successful,180000.0,2025-12
7257,1198,C********** V****,107,50000.0,Dining Table,Furniture,online,Delhi,2026-02-04,4,Cash,0.35,C*****@yahoo.com,******5574,successful,130000.0,2026-02
7258,1434,R*** V*****,106,80000.0,Sofa,Furniture,offline,Chennai,2025-11-14,1,NetBanking,0.25,R*****@gmail.com,******3850,successful,60000.0,2025-11
7259,1265,J*** H****,104,8000.0,Shoes,Clothing,online,Chennai,2025-05-14,3,Card,0.4,J*****@outlook.com,******3607,successful,14400.0,2025-05
7260,1806,M****** L****,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-12-23,2,Cash,0.1,M*****@yahoo.com,******6142,successful,81000.0,2025-12
7261,1281,M*** H*****,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-05-11,1,Cash,0.05,M*****@gmail.com,******7015,successful,237500.0,2025-05
7262,1800,M****** C***,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2025-06-02,4,NetBanking,0.15,M*****@gmail.com,******9133,successful,51000.0,2025-06
7263,1728,J*** W*****,103,1300.0,Shirt,Clothing,offline,Chennai,2025-03-11,3,UPI,0.05,J*****@outlook.com,******0243,successful,3705.0,2025-03
7264,1632,A***** D******,104,8000.0,Shoes,Clothing,offline,Hyderabad,2026-01-21,4,Cash,0.35,A*****@gmail.com,******7212,successful,20800.0,2026-01
7265,1459,R****** J*****,103,1300.0,Shirt,Clothing,online,Delhi,2026-01-27,2,NetBanking,0.4,R*****@yahoo.com,******7999,successful,1560.0,2026-01
7266,1781,M****** K***,105,45000.0,Tv,Electronics,online,Bangalore,2026-02-08,2,Cash,0.25,M*****@gmail.com,******9518,successful,67500.0,2026-02
7267,1033,C**** O*****,105,45000.0,Tv,Electronics,offline,Mumbai,2025-09-08,1,Cash,0.4,C*****@outlook.com,******1863,successful,27000.0,2025-09
7268,1617,R***** T***,106,80000.0,Sofa,Furniture,online,Delhi,2025-10-22,4,Cash,0.1,R*****@yahoo.com,******8082,successful,288000.0,2025-10
7269,1340,A****** S******,107,50000.0,Dining Table,Furniture,online,Delhi,2025-06-04,5,UPI,0.4,A*****@gmail.com,******7792,successful,150000.0,2025-06
7270,1488,J****** W****,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-10-28,2,Card,0.4,J*****@yahoo.com,******9014,successful,96000.0,2025-10
7271,1111,A***** S******,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-04-21,4,UPI,0.2,A*****@yahoo.com,******3232,successful,144000.0,2025-04
7272,1649,K******* W*******,106,80000.0,Sofa,Furniture,online,Delhi,2025-07-03,2,UPI,0.3,K*****@outlook.com,******7593,successful,112000.0,2025-07
7273,1361,J******* H***,107,50000.0,Dining Table,Furniture,offline,Bangalore,2025-04-30,2,Card,0.3,J*****@gmail.com,******3768,successful,70000.0,2025-04
7275,1048,D****** E****,105,45000.0,Tv,Electronics,online,Delhi,2025-12-12,4,Cash,0.4,D*****@yahoo.com,******1939,successful,108000.0,2025-12
7276,1569,R****** J*****,102,70000.0,Phone,Electronics,online,Mumbai,2025-09-01,3,Card,0.15,R*****@gmail.com,******9670,successful,178500.0,2025-09
7277,1271,A**** C***,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-12-30,2,Cash,0.3,A*****@yahoo.com,******8965,successful,350000.0,2025-12
7278,1653,N***** J******,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-06-09,2,NetBanking,0.35,N*****@outlook.com,******6483,successful,84500.0,2025-06
7279,1229,A***** M******,103,1300.0,Shirt,Clothing,online,Bangalore,2026-03-23,2,UPI,0.25,A*****@gmail.com,******2101,successful,1950.0,2026-03
7280,1276,T***** W*********,102,70000.0,Phone,Electronics,offline,Mumbai,2026-03-28,4,NetBanking,0.4,T*****@outlook.com,******4137,successful,168000.0,2026-03
7281,1795,J***** D****,104,8000.0,Shoes,Clothing,online,Chennai,2026-04-01,5,UPI,0.3,J*****@yahoo.com,******9988,successful,28000.0,2026-04
7282,1727,S**** V*****,103,1300.0,Shirt,Clothing,online,Mumbai,2026-01-05,2,UPI,0.4,S*****@gmail.com,******3762,successful,1560.0,2026-01
7283,1674,D**** L****,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-06-07,4,NetBanking,0.2,D*****@yahoo.com,******0858,successful,144000.0,2025-06
7284,1877,E******** B*****,103,1300.0,Shirt,Clothing,online,Mumbai,2026-10-03,1,UPI,0.1,E*****@gmail.com,******4582,successful,1170.0,2026-10
7285,1311,E******** P***,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2026-03-09,2,UPI,0.2,E*****@yahoo.com,******0130,successful,72000.0,2026-03
7286,1943,D*** A*****,102,70000.0,Phone,Electronics,online,Delhi,2025-10-09,5,NetBanking,0.35,D*****@yahoo.com,******4410,successful,227500.0,2025-10
7287,1091,E***** A*****,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-07-15,4,Card,0.15,E*****@gmail.com,******4211,successful,153000.0,2025-07
7288,1825,M*** M*****,102,70000.0,Phone,Electronics,offline,Delhi,2025-04-19,1,NetBanking,0.1,M*****@outlook.com,******7480,successful,63000.0,2025-04
7289,1771,R****** R*******,107,50000.0,Dining Table,Furniture,offline,Chennai,2025-06-19,3,Cash,0.35,R*****@gmail.com,******0484,successful,97500.0,2025-06
7290,1359,J* B*****,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-07-05,5,Card,0.05,J*****@gmail.com,******6978,successful,308750.0,2025-07
7291,1720,M****** A*****,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-06-07,5,UPI,0.3,M*****@gmail.com,******1705,successful,875000.0,2025-06
7292,1702,S***** A*******,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-07-14,4,NetBanking,0.3,S*****@gmail.com,******6836,successful,3639.9999999999995,2025-07
7293,1403,T****** W*****,103,1300.0,Shirt,Clothing,online,Mumbai,2025-12-02,5,Card,0.1,T*****@gmail.com,******7631,successful,5850.0,2025-12
7294,1974,J**** D****,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-12-20,1,NetBanking,0.15,J*****@outlook.com,******8561,successful,38250.0,2025-12
7295,1140,J****** U********,103,1300.0,Shirt,Clothing,online,Chennai,2025-08-16,1,UPI,0.3,J*****@yahoo.com,******5486,successful,909.9999999999999,2025-08
7296,1514,S******** D*****,101,250000.0,Laptop,Electronics,online,Chennai,2025-04-19,3,Card,0.2,S*****@gmail.com,******0760,successful,600000.0,2025-04
7297,1443,H***** W*****,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2025-09-06,1,Cash,0.15,H*****@outlook.com,******4465,successful,12750.0,2025-09
7298,1940,W**** R*****,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-12-28,2,Cash,0.2,W*****@yahoo.com,******7557,successful,72000.0,2025-12
7299,1219,S**** W****,106,80000.0,Sofa,Furniture,online,Delhi,2025-09-06,3,UPI,0.2,S*****@gmail.com,******4970,successful,192000.0,2025-09
7300,1611,M****** D*****,103,1300.0,Shirt,Clothing,offline,Delhi,2025-04-20,3,Cash,0.35,M*****@outlook.com,******3381,successful,2535.0,2025-04
7301,1344,C****** H*********,104,8000.0,Shoes,Clothing,offline,Mumbai,2026-01-16,2,UPI,0.35,C*****@gmail.com,******4876,successful,10400.0,2026-01
7302,1727,S**** V*****,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-12-19,3,NetBanking,0.15,S*****@gmail.com,******3762,successful,38250.0,2025-12
7303,1106,E*** H***,102,70000.0,Phone,Electronics,online,Hyderabad,2025-09-26,5,NetBanking,0.05,E*****@yahoo.com,******1544,successful,332500.0,2025-09
7304,1039,J****** P*****,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-11-17,2,Cash,0.35,J*****@outlook.com,******1315,successful,10400.0,2025-11
7305,1198,C********** V****,106,80000.0,Sofa,Furniture,offline,Delhi,2025-12-08,5,Card,0.15,C*****@yahoo.com,******5574,successful,340000.0,2025-12
7306,1387,G******* P****,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-09-20,3,UPI,0.15,G*****@outlook.com,******5393,successful,114750.0,2025-09
7307,1756,M*** L****,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2026-02-11,2,Cash,0.2,M*****@outlook.com,******7424,successful,24000.0,2026-02
7308,1954,T***** K***,104,8000.0,Shoes,Clothing,offline,Chennai,2026-01-03,1,Card,0.05,T*****@yahoo.com,******3103,successful,7600.0,2026-01
7309,1737,C**** J****,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-10-23,4,Card,0.25,C*****@yahoo.com,******4236,successful,750000.0,2025-10
7310,1311,E******** P***,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2025-10-09,2,UPI,0.1,E*****@yahoo.com,******0130,successful,81000.0,2025-10
7311,1111,A***** S******,106,80000.0,Sofa,Furniture,offline,Delhi,2026-03-26,1,Card,0.4,A*****@yahoo.com,******3232,successful,48000.0,2026-03
7312,1483,N****** P*****,105,45000.0,Tv,Electronics,offline,Delhi,2025-07-18,4,NetBanking,0.35,N*****@yahoo.com,******4834,successful,117000.0,2025-07
7313,1891,R****** H*****,104,8000.0,Shoes,Clothing,online,Chennai,2025-07-10,2,Cash,0.25,R*****@gmail.com,******1229,successful,12000.0,2025-07
7314,1576,C********** S*******,104,8000.0,Shoes,Clothing,online,Bangalore,2026-03-03,2,NetBanking,0.05,C*****@yahoo.com,******1215,successful,15200.0,2026-03
7315,1281,M*** H*****,106,80000.0,Sofa,Furniture,online,Bangalore,2025-10-08,5,Card,0.4,M*****@gmail.com,******7015,successful,240000.0,2025-10
7316,1087,C**** C*******,104,8000.0,Shoes,Clothing,online,Mumbai,2025-08-28,3,Cash,0.05,C*****@gmail.com,******4676,successful,22800.0,2025-08
7317,1711,N*** F*****,104,8000.0,Shoes,Clothing,offline,Mumbai,2026-12-03,5,NetBanking,0.1,N*****@yahoo.com,******9283,successful,36000.0,2026-12
7318,1561,D***** E******,102,70000.0,Phone,Electronics,offline,Delhi,2026-12-02,4,UPI,0.4,D*****@yahoo.com,******5047,successful,168000.0,2026-12
7319,1645,A** B*****,106,80000.0,Sofa,Furniture,online,Chennai,2025-12-15,3,NetBanking,0.15,A*****@yahoo.com,******7791,successful,204000.0,2025-12
7320,1170,N***** R*********,105,45000.0,Tv,Electronics,online,Bangalore,2025-06-23,4,UPI,0.15,N*****@gmail.com,******1844,successful,153000.0,2025-06
7321,1302,S******** M*****,103,1300.0,Shirt,Clothing,offline,Chennai,2025-11-30,3,Cash,0.3,S*****@yahoo.com,******7410,successful,2730.0,2025-11
7322,1749,R****** C*****,103,1300.0,Shirt,Clothing,offline,Delhi,2025-07-06,4,UPI,0.15,R*****@gmail.com,******8444,successful,4420.0,2025-07
7323,1546,M**** W****,101,250000.0,Laptop,Electronics,offline,Hyderabad,2026-07-02,3,NetBanking,0.1,M*****@gmail.com,******3824,successful,675000.0,2026-07
7324,1579,J******* R******,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-06-25,3,UPI,0.35,J*****@outlook.com,******2752,successful,15600.0,2025-06
7325,1195,M****** C******,110,45000.0,Microwave,Home Appliances,online,Bangalore,2026-01-29,3,Cash,0.1,M*****@outlook.com,******6264,successful,121500.0,2026-01
7326,1277,K**** R********,104,8000.0,Shoes,Clothing,online,Mumbai,2025-09-19,3,UPI,0.35,K*****@yahoo.com,******0672,successful,15600.0,2025-09
7327,1883,T***** F***,101,250000.0,Laptop,Electronics,online,Hyderabad,2026-02-03,4,Card,0.15,T*****@gmail.com,******5486,successful,850000.0,2026-02
7328,1658,B**** M********,104,8000.0,Shoes,Clothing,online,Delhi,2026-04-03,1,NetBanking,0.3,B*****@outlook.com,******3660,successful,5600.0,2026-04
7329,1224,D**** P****,103,1300.0,Shirt,Clothing,online,Chennai,2025-04-21,1,Card,0.25,D*****@yahoo.com,******6398,successful,975.0,2025-04
7330,1601,J** E******,105,45000.0,Tv,Electronics,online,Delhi,2025-04-28,4,UPI,0.2,J*****@outlook.com,******2452,successful,144000.0,2025-04
7331,1913,R**** M*******,102,70000.0,Phone,Electronics,offline,Chennai,2025-06-16,3,UPI,0.2,R*****@gmail.com,******1188,successful,168000.0,2025-06
7332,1012,C****** H*****,102,70000.0,Phone,Electronics,online,Mumbai,2025-05-22,2,NetBanking,0.3,C*****@yahoo.com,******3338,successful,98000.0,2025-05
7333,1143,W****** T*****,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-08-15,4,NetBanking,0.15,W*****@outlook.com,******6578,successful,221000.0,2025-08
7334,1161,L**** B****,102,70000.0,Phone,Electronics,offline,Delhi,2025-05-23,5,UPI,0.2,L*****@outlook.com,******8284,successful,280000.0,2025-05
7335,1139,E*** H*****,106,80000.0,Sofa,Furniture,online,Delhi,2026-01-25,2,UPI,0.2,E*****@outlook.com,******8292,successful,128000.0,2026-01
7336,1025,M****** Y****,101,250000.0,Laptop,Electronics,online,Mumbai,2026-01-15,1,Cash,0.15,M*****@gmail.com,******3690,successful,212500.0,2026-01
